dam_name,day,daily_storage_volume,daily_regulated_releases,daily_spill_volume
Burrendong,12/07/1978,1156700,1310.2,0
Burrendong,13/07/1978,1159800,2184.3,0
Burrendong,14/07/1978,1162000,1938.9,0
Burrendong,15/07/1978,1162800,2818.6,0
Burrendong,16/07/1978,1163000,2988.9,0
Burrendong,17/07/1978,1162900,2932.3,0
Burrendong,18/07/1978,1165700,0,0
Burrendong,19/07/1978,1168300,0,0
Burrendong,20/07/1978,1170800,0,0
Burrendong,21/07/1978,1170600,2551.8,0
Burrendong,22/07/1978,1172700,0,0
Burrendong,23/07/1978,1177900,0,0
Burrendong,24/07/1978,1186600,0,0
Burrendong,25/07/1978,1190600,0,5661.1
Burrendong,26/07/1978,1192000,0,5402.6
Burrendong,27/07/1978,1193200,0,4379.6
Burrendong,28/07/1978,1194400,0,3528.5
Burrendong,29/07/1978,1195200,0,3045.6
Burrendong,30/07/1978,1195800,0,2675.3
Burrendong,31/07/1978,1196400,0,2304.2
Burrendong,01/08/1978,1196800,0,2022.4
Burrendong,02/08/1978,1197700,0,1844.2
Burrendong,03/08/1978,1198100,0,1743.8
Burrendong,04/08/1978,1198400,0,1625.2
Burrendong,05/08/1978,1198700,0,1528.9
Burrendong,06/08/1978,1199000,0,1472.2
Burrendong,07/08/1978,1199600,0,1445.6
Burrendong,08/08/1978,1200800,0,1930.6
Burrendong,09/08/1978,1201700,0,2853.2
Burrendong,10/08/1978,1202300,0,2929.9
Burrendong,11/08/1978,1203100,0,2633
Burrendong,12/08/1978,1203600,0,2684.1
Burrendong,13/08/1978,1204400,0,2242.1
Burrendong,14/08/1978,1204800,0,1990.5
Burrendong,15/08/1978,1205100,0,1778
Burrendong,16/08/1978,1205400,0,1568.5
Burrendong,17/08/1978,1205600,0,1434.2
Burrendong,18/08/1978,1205900,0,1341.6
Burrendong,19/08/1978,1206200,0,1279.6
Burrendong,20/08/1978,1206600,0,1355.8
Burrendong,21/08/1978,1207100,0,1720.2
Burrendong,22/08/1978,1207400,0,1814.7
Burrendong,23/08/1978,1207600,0,1496.9
Burrendong,24/08/1978,1207800,0,1327.4
Burrendong,25/08/1978,1208000,0,1178.7
Burrendong,26/08/1978,1208100,0,1083
Burrendong,27/08/1978,1208300,0,1018.6
Burrendong,28/08/1978,1208400,0,989.29
Burrendong,29/08/1978,1208500,0,962.64
Burrendong,30/08/1978,1208800,0,931.02
Burrendong,31/08/1978,1208900,0,911.87
Burrendong,01/09/1978,1209600,490.77,902.43
Burrendong,02/09/1978,1209900,1.14,938.8411
Burrendong,03/09/1978,1210100,1.14,988.7111
Burrendong,04/09/1978,1218700,1.14,4708.4611
Burrendong,05/09/1978,1232000,1.14,23138.8611
Burrendong,06/09/1978,1242500,1.14,27132.8611
Burrendong,07/09/1978,1247300,1.14,26987.8611
Burrendong,08/09/1978,1263400,1.13,26160.8611
Burrendong,09/09/1978,1272600,1.14,31266.8611
Burrendong,10/09/1978,1274700,1.14,25490.8611
Burrendong,11/09/1978,1276300,1.14,10355.8611
Burrendong,12/09/1978,1278000,1.14,6678.3611
Burrendong,13/09/1978,1282700,1.14,9123.6611
Burrendong,14/09/1978,1284300,1.14,7630.0611
Burrendong,15/09/1978,1287100,0,6820.5
Burrendong,16/09/1978,1288900,0,7747.3
Burrendong,17/09/1978,1290000,0,5812.8
Burrendong,18/09/1978,1290900,0,4141.2
Burrendong,19/09/1978,1289800,2272.8,3588.7
Burrendong,20/09/1978,1290600,2058.2,4594.6
Burrendong,21/09/1978,1292100,281.78,6161.32
Burrendong,22/09/1978,1291100,2073.8,5453.8
Burrendong,23/09/1978,1290300,2643,4581.7
Burrendong,24/09/1978,1289900,2378.6,5564.2
Burrendong,25/09/1978,1288600,2474,5572.6
Burrendong,26/09/1978,1286400,3096.1,4071.9
Burrendong,27/09/1978,1287800,2905.8,5660.2
Burrendong,28/09/1978,1288900,629.16,6541.74
Burrendong,29/09/1978,1291600,662.14,7037.16
Burrendong,30/09/1978,1293900,1922.4,10582.6
Burrendong,01/10/1978,1296300,636.09,10777.91
Burrendong,02/10/1978,1295800,1757.8,9126.2
Burrendong,03/10/1978,1293800,2802.6,5250.4
Burrendong,04/10/1978,1291400,3180,3769.4
Burrendong,05/10/1978,1288800,3420.3,2995
Burrendong,06/10/1978,1285700,3617.3,2644
Burrendong,07/10/1978,1283900,2713,2653.1
Burrendong,08/10/1978,1282300,2118,2643.4
Burrendong,09/10/1978,1279700,2971.6,2324.4
Burrendong,10/10/1978,1276000,3920,2017.2
Burrendong,11/10/1978,1272100,4116.9,1753.4
Burrendong,12/10/1978,1268100,4214.2,1546.4
Burrendong,13/10/1978,1263900,4275.2,1381.1
Burrendong,14/10/1978,1260000,4310.8,1328.4
Burrendong,15/10/1978,1255700,4350.9,1286.3
Burrendong,16/10/1978,1255700,662.95,1248.95
Burrendong,17/10/1978,1255100,786,1277.3
Burrendong,18/10/1978,1254300,868.28,1334.83
Burrendong,19/10/1978,1253400,1171.7,1293.4
Burrendong,20/10/1978,1251700,1814.4,1214.9
Burrendong,21/10/1978,1249900,1862.3,1171.7
Burrendong,22/10/1978,1247700,2260.5,1115.4
Burrendong,23/10/1978,1245700,2065.8,1032.5
Burrendong,24/10/1978,1243600,2060.1,972
Burrendong,25/10/1978,1241700,1916.1,926.4
Burrendong,26/10/1978,1239900,1775.3,885.1
Burrendong,27/10/1978,1238100,1789.7,857.4
Burrendong,28/10/1978,1236400,1730.9,816.7
Burrendong,29/10/1978,1234500,1962.7,843.5
Burrendong,30/10/1978,1234800,671.26,928.14
Burrendong,31/10/1978,1233600,1285.6,1292.9
Burrendong,01/11/1978,1234500,1503.5,1975.2
Burrendong,02/11/1978,1236500,0,3292.3
Burrendong,03/11/1978,1237100,0,4353.5
Burrendong,04/11/1978,1237100,0.18,3067.2176
Burrendong,05/11/1978,1237500,1.23,1889.2742
Burrendong,06/11/1978,1237200,137.08,1446.92
Burrendong,07/11/1978,1237600,151.06,1208.64
Burrendong,08/11/1978,1238200,212.13,1112.76
Burrendong,09/11/1978,1237800,274.28,1072.72
Burrendong,10/11/1978,1237200,345.6,1062
Burrendong,11/11/1978,1238300,218.03,1220.47
Burrendong,12/11/1978,1238800,337.67,1998.83
Burrendong,13/11/1978,1239400,1.4,3496.6088
Burrendong,14/11/1978,1239200,378.15,3031.85
Burrendong,15/11/1978,1238400,658.45,2149.35
Burrendong,16/11/1978,1237400,841.2,1523.6
Burrendong,17/11/1978,1236200,936.92,1148.87
Burrendong,18/11/1978,1234900,1048,924.9
Burrendong,19/11/1978,1233700,1116.8,1108.8
Burrendong,20/11/1978,1235100,1367.7,1781.2
Burrendong,21/11/1978,1235500,0,2561.9
Burrendong,22/11/1978,1235200,308.12,2498.38
Burrendong,23/11/1978,1233900,1123.9,1624.3
Burrendong,24/11/1978,1231900,1669.2,1126.1
Burrendong,25/11/1978,1229700,1909.2,902.6
Burrendong,26/11/1978,1227200,2163.4,748.1
Burrendong,27/11/1978,1224400,2491.6,640.8
Burrendong,28/11/1978,1222100,2675.6,565.8
Burrendong,29/11/1978,1218200,3525.8,528.5
Burrendong,30/11/1978,1214700,3625.1,518.7
Burrendong,01/12/1978,1210800,3508,502.6
Burrendong,02/12/1978,1206800,3506.3,473.2
Burrendong,03/12/1978,1202500,3839,442.3
Burrendong,04/12/1978,1198400,3976.3,444.2
Burrendong,05/12/1978,1193700,4570.6,500
Burrendong,06/12/1978,1188400,4838.1,524.9
Burrendong,07/12/1978,1183500,4885,129.1
Burrendong,08/12/1978,1178500,4956.8,0
Burrendong,09/12/1978,1173300,5081.7,0
Burrendong,10/12/1978,1168000,5136,0
Burrendong,11/12/1978,1162600,5166.5,0
Burrendong,12/12/1978,1157200,5191.1,0
Burrendong,13/12/1978,1151800,5215.6,0
Burrendong,14/12/1978,1146300,5248.2,0
Burrendong,15/12/1978,1141000,5260.9,0
Burrendong,16/12/1978,1135500,5266.9,0
Burrendong,17/12/1978,1130000,5268.1,0
Burrendong,18/12/1978,1125000,5252.2,0
Burrendong,19/12/1978,1119400,5282,0
Burrendong,20/12/1978,1113800,5285.2,0
Burrendong,21/12/1978,1108200,5299,0
Burrendong,22/12/1978,1102600,5305.6,0
Burrendong,23/12/1978,1104600,5388.4,0
Burrendong,24/12/1978,1102100,5385.6,0
Burrendong,25/12/1978,1099700,5637.4,0
Burrendong,26/12/1978,1097200,5556.4,0
Burrendong,27/12/1978,1094800,3486.6,0
Burrendong,28/12/1978,1092500,3070.5,0
Burrendong,29/12/1978,1090800,2131.4,0
Burrendong,30/12/1978,1087000,3918.1,0
Burrendong,31/12/1978,1080900,6140.6,0
Burrendong,01/01/1979,1074300,6284.3,0
Burrendong,02/01/1979,1066900,6981.8,0
Burrendong,03/01/1979,1059400,7117.5,0
Burrendong,04/01/1979,1051600,7246.4,0
Burrendong,05/01/1979,1044100,7010.7,0
Burrendong,06/01/1979,1036400,7038.1,0
Burrendong,07/01/1979,1029000,6899.4,0
Burrendong,08/01/1979,1021800,6577.4,0
Burrendong,09/01/1979,1014600,6593.1,0
Burrendong,10/01/1979,1007400,6602.5,0
Burrendong,11/01/1979,1000200,6612,0
Burrendong,12/01/1979,993000,6621.2,0
Burrendong,13/01/1979,985750,6631.3,0
Burrendong,14/01/1979,978500,6636.4,0
Burrendong,15/01/1979,971220,6651.1,0
Burrendong,16/01/1979,963960,6652.9,0
Burrendong,17/01/1979,956670,6660.7,0
Burrendong,18/01/1979,949140,6908.3,0
Burrendong,19/01/1979,941570,6981.6,0
Burrendong,20/01/1979,933970,6989.3,0
Burrendong,21/01/1979,926320,7064,0
Burrendong,22/01/1979,918660,7074.3,0
Burrendong,23/01/1979,911320,6736.3,0
Burrendong,24/01/1979,903930,6810.1,0
Burrendong,25/01/1979,896640,6692.4,0
Burrendong,26/01/1979,889360,6698.7,0
Burrendong,27/01/1979,882190,6588.7,0
Burrendong,28/01/1979,875270,6324.7,0
Burrendong,29/01/1979,868360,6327.6,0
Burrendong,30/01/1979,862100,5685.7,0
Burrendong,31/01/1979,855820,5700.7,0
Burrendong,01/02/1979,849670,5674.9,0
Burrendong,02/02/1979,843580,5599.6,0
Burrendong,03/02/1979,837490,5603.5,0
Burrendong,04/02/1979,831380,5605.9,0
Burrendong,05/02/1979,825300,5592.2,0
Burrendong,06/02/1979,819250,5569,0
Burrendong,07/02/1979,813210,5536.9,0
Burrendong,08/02/1979,807420,5312.3,0
Burrendong,09/02/1979,801610,5322.5,0
Burrendong,10/02/1979,795770,5353.8,0
Burrendong,11/02/1979,789930,5356.1,0
Burrendong,12/02/1979,784110,5336.9,0
Burrendong,13/02/1979,778290,5342.3,0
Burrendong,14/02/1979,772460,5341,0
Burrendong,15/02/1979,766840,5317.3,0
Burrendong,16/02/1979,761020,5345.4,0
Burrendong,17/02/1979,755200,5347.6,0
Burrendong,18/02/1979,749380,5348.9,0
Burrendong,19/02/1979,743560,5351.8,0
Burrendong,20/02/1979,738840,4252.7,0
Burrendong,21/02/1979,734040,4337.3,0
Burrendong,22/02/1979,729380,4207.2,0
Burrendong,23/02/1979,724920,3988.8,0
Burrendong,24/02/1979,720470,3997.4,0
Burrendong,25/02/1979,716410,3594.4,0
Burrendong,26/02/1979,712470,3497.9,0
Burrendong,27/02/1979,709450,2554.8,0
Burrendong,28/02/1979,706520,2481.4,0
Burrendong,01/03/1979,703830,2370.4,0
Burrendong,02/03/1979,701580,1941.7,0
Burrendong,03/03/1979,700310,1814.2,0
Burrendong,04/03/1979,709370,1132.8,0
Burrendong,05/03/1979,758540,0,0
Burrendong,06/03/1979,773400,0,0
Burrendong,07/03/1979,786060,0,0
Burrendong,08/03/1979,787340,0,0
Burrendong,09/03/1979,787740,0,0
Burrendong,10/03/1979,786780,1161.7,0
Burrendong,11/03/1979,786180,642.7,0
Burrendong,12/03/1979,785230,888.48,0
Burrendong,13/03/1979,784300,828.05,0
Burrendong,14/03/1979,783210,923.31,0
Burrendong,15/03/1979,782790,1046.8,0
Burrendong,16/03/1979,783310,984.78,0
Burrendong,17/03/1979,783130,2393.1,0
Burrendong,18/03/1979,780910,3024.2,0
Burrendong,19/03/1979,779400,2101.1,0
Burrendong,20/03/1979,778120,1849.9,0
Burrendong,21/03/1979,776530,1766.2,0
Burrendong,22/03/1979,776870,876.1,0
Burrendong,23/03/1979,776400,2172.3,0
Burrendong,24/03/1979,774340,2829.7,0
Burrendong,25/03/1979,773790,1930.2,0
Burrendong,26/03/1979,772340,2538.5,0
Burrendong,27/03/1979,770860,2059.1,0
Burrendong,28/03/1979,769830,1480.9,0
Burrendong,29/03/1979,768810,1393.7,0
Burrendong,30/03/1979,768030,1096.5,0
Burrendong,31/03/1979,767280,1053.3,0
Burrendong,01/04/1979,766860,1036.3,0
Burrendong,02/04/1979,766660,1056.5,0
Burrendong,03/04/1979,765840,1221.8,0
Burrendong,04/04/1979,764940,1291.2,0
Burrendong,05/04/1979,764640,663.14,0
Burrendong,06/04/1979,764300,668.15,0
Burrendong,07/04/1979,763950,653.72,0
Burrendong,08/04/1979,763540,726.84,0
Burrendong,09/04/1979,762870,968.3,0
Burrendong,10/04/1979,762180,982.13,0
Burrendong,11/04/1979,761450,986.67,0
Burrendong,12/04/1979,760720,998.46,0
Burrendong,13/04/1979,759980,1000,0
Burrendong,14/04/1979,759240,975.64,0
Burrendong,15/04/1979,758820,975.88,0
Burrendong,16/04/1979,757780,964.64,0
Burrendong,17/04/1979,756790,894.33,0
Burrendong,18/04/1979,756560,941.07,0
Burrendong,19/04/1979,756310,861.6,0
Burrendong,20/04/1979,755640,862.01,0
Burrendong,21/04/1979,754880,869.02,0
Burrendong,22/04/1979,754080,880.13,0
Burrendong,23/04/1979,753270,834.57,0
Burrendong,24/04/1979,752710,843.42,0
Burrendong,25/04/1979,751860,796.87,0
Burrendong,26/04/1979,752160,795.35,0
Burrendong,27/04/1979,752190,564.49,0
Burrendong,28/04/1979,751740,543.31,0
Burrendong,29/04/1979,751350,469.41,0
Burrendong,30/04/1979,750920,485.23,0
Burrendong,01/05/1979,750620,462.44,0
Burrendong,02/05/1979,750340,423.4,0
Burrendong,03/05/1979,750020,433.36,0
Burrendong,04/05/1979,754520,444.29,0
Burrendong,05/05/1979,757090,3797.5,0
Burrendong,06/05/1979,772820,4917.1,0
Burrendong,07/05/1979,773270,4886.9,0
Burrendong,08/05/1979,780520,4461.2,0
Burrendong,09/05/1979,790270,3723.5,0
Burrendong,10/05/1979,794950,3601.1,0
Burrendong,11/05/1979,793660,3599.8,0
Burrendong,12/05/1979,792960,2265.7,0
Burrendong,13/05/1979,792490,1643.2,0
Burrendong,14/05/1979,792030,1368.9,0
Burrendong,15/05/1979,791560,1170.6,0
Burrendong,16/05/1979,791130,1037.7,0
Burrendong,17/05/1979,790700,956.87,0
Burrendong,18/05/1979,790230,918.81,0
Burrendong,19/05/1979,789760,873.51,0
Burrendong,20/05/1979,789780,352.58,0
Burrendong,21/05/1979,789770,364.13,0
Burrendong,22/05/1979,789730,368.69,0
Burrendong,23/05/1979,789670,376.12,0
Burrendong,24/05/1979,789660,315.49,0
Burrendong,25/05/1979,789630,325.56,0
Burrendong,26/05/1979,789600,315,0
Burrendong,27/05/1979,790420,310.17,0
Burrendong,28/05/1979,790830,210.07,0
Burrendong,29/05/1979,791100,196.78,0
Burrendong,30/05/1979,791560,115.56,0
Burrendong,31/05/1979,791870,104.56,0
Burrendong,01/06/1979,792120,96.63,0
Burrendong,02/06/1979,792330,109.09,0
Burrendong,03/06/1979,792510,114.98,0
Burrendong,04/06/1979,792630,129.02,0
Burrendong,05/06/1979,792740,143.53,0
Burrendong,06/06/1979,792800,157.12,0
Burrendong,07/06/1979,792850,166.96,0
Burrendong,08/06/1979,792880,170.97,0
Burrendong,09/06/1979,793070,172.31,0
Burrendong,10/06/1979,793090,167.67,0
Burrendong,11/06/1979,793110,163.96,0
Burrendong,12/06/1979,793120,171.5,0
Burrendong,13/06/1979,793140,172.07,0
Burrendong,14/06/1979,793130,173.78,0
Burrendong,15/06/1979,793120,180.11,0
Burrendong,16/06/1979,793100,183.6,0
Burrendong,17/06/1979,793060,182.1,0
Burrendong,18/06/1979,793020,190.25,0
Burrendong,19/06/1979,792970,188.16,0
Burrendong,20/06/1979,793060,200.14,0
Burrendong,21/06/1979,793270,181.27,0
Burrendong,22/06/1979,793150,407.3,0
Burrendong,23/06/1979,793610,256.21,0
Burrendong,24/06/1979,793630,186.63,0
Burrendong,25/06/1979,793690,154.27,0
Burrendong,26/06/1979,793730,148.05,0
Burrendong,27/06/1979,793810,99.33,0
Burrendong,28/06/1979,793940,106.09,0
Burrendong,29/06/1979,794010,90.28,0
Burrendong,30/06/1979,794090,105.16,0
Burrendong,01/07/1979,794140,116.85,0
Burrendong,02/07/1979,794120,169.78,0
Burrendong,03/07/1979,794080,180.91,0
Burrendong,04/07/1979,794040,195.31,0
Burrendong,05/07/1979,793930,231.54,0
Burrendong,06/07/1979,793890,182.64,0
Burrendong,07/07/1979,793820,185.84,0
Burrendong,08/07/1979,793730,197.87,0
Burrendong,09/07/1979,793610,194.87,0
Burrendong,10/07/1979,793480,206.1,0
Burrendong,11/07/1979,793350,206.79,0
Burrendong,12/07/1979,793210,207.18,0
Burrendong,13/07/1979,793090,212,0
Burrendong,14/07/1979,792960,214.73,0
Burrendong,15/07/1979,792810,213.83,0
Burrendong,16/07/1979,792660,216.52,0
Burrendong,17/07/1979,792480,221.56,0
Burrendong,18/07/1979,792310,227.35,0
Burrendong,19/07/1979,792130,224.72,0
Burrendong,20/07/1979,792320,210.57,0
Burrendong,21/07/1979,792160,222.44,0
Burrendong,22/07/1979,792010,222.58,0
Burrendong,23/07/1979,791850,230.62,0
Burrendong,24/07/1979,791680,250.46,0
Burrendong,25/07/1979,791500,254.57,0
Burrendong,26/07/1979,792390,198.79,0
Burrendong,27/07/1979,792740,49.45,0
Burrendong,28/07/1979,792980,70.72,0
Burrendong,29/07/1979,793230,51.03,0
Burrendong,30/07/1979,793450,57.88,0
Burrendong,31/07/1979,793490,179.9,0
Burrendong,01/08/1979,793390,233.24,0
Burrendong,02/08/1979,793240,251.32,0
Burrendong,03/08/1979,793060,269.89,0
Burrendong,04/08/1979,792820,291.7,0
Burrendong,05/08/1979,792550,302.06,0
Burrendong,06/08/1979,792290,307.28,0
Burrendong,07/08/1979,792100,306.75,0
Burrendong,08/08/1979,791810,318.38,0
Burrendong,09/08/1979,791530,321.11,0
Burrendong,10/08/1979,791260,327.73,0
Burrendong,11/08/1979,790970,331.59,0
Burrendong,12/08/1979,790700,331.69,0
Burrendong,13/08/1979,790860,326.3,0
Burrendong,14/08/1979,790880,317.64,0
Burrendong,15/08/1979,790790,336.97,0
Burrendong,16/08/1979,790680,339.46,0
Burrendong,17/08/1979,790510,326.25,0
Burrendong,18/08/1979,790330,309.81,0
Burrendong,19/08/1979,790100,321,0
Burrendong,20/08/1979,789910,333.52,0
Burrendong,21/08/1979,789730,341.09,0
Burrendong,22/08/1979,789520,342.48,0
Burrendong,23/08/1979,789290,350.37,0
Burrendong,24/08/1979,788910,474.78,0
Burrendong,25/08/1979,788480,482.38,0
Burrendong,26/08/1979,787920,612.54,0
Burrendong,27/08/1979,787350,620.26,0
Burrendong,28/08/1979,787780,692.23,0
Burrendong,29/08/1979,787660,498.66,0
Burrendong,30/08/1979,787270,746.68,0
Burrendong,31/08/1979,787160,612.83,0
Burrendong,01/09/1979,784750,2768.4,0
Burrendong,02/09/1979,783050,1939.6,0
Burrendong,03/09/1979,780420,2821.8,0
Burrendong,04/09/1979,778110,2818.4,0
Burrendong,05/09/1979,775940,2810.8,0
Burrendong,06/09/1979,773520,2833.1,0
Burrendong,07/09/1979,771010,2892.4,0
Burrendong,08/09/1979,768550,2789.9,0
Burrendong,09/09/1979,768040,763.61,0
Burrendong,10/09/1979,767470,772.12,0
Burrendong,11/09/1979,793080,601.98,0
Burrendong,12/09/1979,839140,3610.2,0
Burrendong,13/09/1979,873110,1.14,0
Burrendong,14/09/1979,888190,3948.3,0
Burrendong,15/09/1979,893920,0,0
Burrendong,16/09/1979,891280,5940.3,0
Burrendong,17/09/1979,889760,3846.9,0
Burrendong,18/09/1979,888940,2541.1,0
Burrendong,19/09/1979,888330,1914.1,0
Burrendong,20/09/1979,887850,1518,0
Burrendong,21/09/1979,887420,1241.7,0
Burrendong,22/09/1979,886930,1084.4,0
Burrendong,23/09/1979,886350,1027.1,0
Burrendong,24/09/1979,885770,950.97,0
Burrendong,25/09/1979,885740,327.03,0
Burrendong,26/09/1979,885630,352.41,0
Burrendong,27/09/1979,884950,916.6,0
Burrendong,28/09/1979,884610,531.3,0
Burrendong,29/09/1979,885560,527.4,0
Burrendong,30/09/1979,885910,236.39,0
Burrendong,01/10/1979,885580,776.95,0
Burrendong,02/10/1979,884710,1246.3,0
Burrendong,03/10/1979,883890,1114,0
Burrendong,04/10/1979,881050,3601.7,0
Burrendong,05/10/1979,880420,775,0
Burrendong,06/10/1979,879720,817.45,0
Burrendong,07/10/1979,879620,902.14,0
Burrendong,08/10/1979,877970,2052.6,0
Burrendong,09/10/1979,875400,2963.6,0
Burrendong,10/10/1979,872530,3177.9,0
Burrendong,11/10/1979,869490,3181.6,0
Burrendong,12/10/1979,866310,3248.5,0
Burrendong,13/10/1979,863510,2816.4,0
Burrendong,14/10/1979,860300,3157.5,0
Burrendong,15/10/1979,855910,4333.7,0
Burrendong,16/10/1979,851290,4517.9,0
Burrendong,17/10/1979,846620,4538.5,0
Burrendong,18/10/1979,841900,4559.9,0
Burrendong,19/10/1979,837330,4565,0
Burrendong,20/10/1979,832790,4581.4,0
Burrendong,21/10/1979,828670,3921.7,0
Burrendong,22/10/1979,824520,3973.8,0
Burrendong,23/10/1979,820570,3750.3,0
Burrendong,24/10/1979,817020,3714.1,0
Burrendong,25/10/1979,813410,3531.8,0
Burrendong,26/10/1979,809930,3417.5,0
Burrendong,27/10/1979,806350,3439.5,0
Burrendong,28/10/1979,803040,3378.2,0
Burrendong,29/10/1979,799310,3530.6,0
Burrendong,30/10/1979,796240,2881.9,0
Burrendong,31/10/1979,793090,2917.5,0
Burrendong,01/11/1979,787830,4954.5,0
Burrendong,02/11/1979,783070,4430.9,0
Burrendong,03/11/1979,778310,4437.1,0
Burrendong,04/11/1979,773620,4446,0
Burrendong,05/11/1979,768920,4452.2,0
Burrendong,06/11/1979,764190,4439.5,0
Burrendong,07/11/1979,759680,4361.4,0
Burrendong,08/11/1979,754960,4398.2,0
Burrendong,09/11/1979,750330,4320.2,0
Burrendong,10/11/1979,745670,4328.1,0
Burrendong,11/11/1979,741020,4329.3,0
Burrendong,12/11/1979,737900,4425.6,0
Burrendong,13/11/1979,734110,4211.8,0
Burrendong,14/11/1979,729770,4331.2,0
Burrendong,15/11/1979,725300,4398.6,0
Burrendong,16/11/1979,720750,4407,0
Burrendong,17/11/1979,716120,4427.3,0
Burrendong,18/11/1979,711420,4443.4,0
Burrendong,19/11/1979,706640,4492.6,0
Burrendong,20/11/1979,701470,4845.9,0
Burrendong,21/11/1979,696440,4854.9,0
Burrendong,22/11/1979,691000,5094.8,0
Burrendong,23/11/1979,685480,5167.1,0
Burrendong,24/11/1979,679860,5618.3,0
Burrendong,25/11/1979,673650,5893,0
Burrendong,26/11/1979,667450,5902.7,0
Burrendong,27/11/1979,660860,6315.7,0
Burrendong,28/11/1979,654020,6541.8,0
Burrendong,29/11/1979,646390,7669.5,0
Burrendong,30/11/1979,638770,7748.2,0
Burrendong,01/12/1979,631000,7792.5,0
Burrendong,02/12/1979,623240,9074,0
Burrendong,03/12/1979,615510,9186.9,0
Burrendong,04/12/1979,607770,9185.7,0
Burrendong,05/12/1979,600080,9163.5,0
Burrendong,06/12/1979,593520,6242.5,0
Burrendong,07/12/1979,586780,6249.5,0
Burrendong,08/12/1979,579900,6396.3,0
Burrendong,09/12/1979,572630,6787.4,0
Burrendong,10/12/1979,565600,6555.2,0
Burrendong,11/12/1979,558400,6721.9,0
Burrendong,12/12/1979,551140,6789.4,0
Burrendong,13/12/1979,543900,6764.8,0
Burrendong,14/12/1979,536660,6786.4,0
Burrendong,15/12/1979,529410,6785.4,0
Burrendong,16/12/1979,522170,6788.4,0
Burrendong,17/12/1979,514930,6786.4,0
Burrendong,18/12/1979,507700,6788.4,0
Burrendong,19/12/1979,500470,6786.4,0
Burrendong,20/12/1979,493240,6786.4,0
Burrendong,21/12/1979,486030,6786.4,0
