valley_name,day,ONA_TWS,ONA_HS,ONA_GS,GS_OFA,FPH,annual_total_flow,annual_regulated_flow
Macquarie,18/01/1891,76.558,0.1971,281.97,0,0,12660,6290.7
Macquarie,19/01/1891,76.558,0.197,326.64,0,0,13033,6283.5
Macquarie,20/01/1891,76.558,9.146,523.05,0,0,6815,4394.3
Macquarie,21/01/1891,76.559,37.587,1560.8,255.57,0,3389,3457.9
Macquarie,22/01/1891,76.558,39.581,2968.3,98.26,0,2099.2,4618.9
Macquarie,23/01/1891,76.558,40.846,3029.3,51.432,0,2365.7,4005
Macquarie,24/01/1891,76.558,44.66,3181.2,164.54,0,4479.6,5628.4
Macquarie,25/01/1891,63.972,47.364,3360.7,115.04,0,4736.8,5493.9
Macquarie,26/01/1891,46.082,47.365,3634.2,0,0,4520.1,4702.6
Macquarie,27/01/1891,75.911,47.365,4224.1,0,0,4999.7,5359.6
Macquarie,28/01/1891,76.558,47.365,3838.5,0,0,5209.9,5307.2
Macquarie,29/01/1891,76.558,43.194,3797.7,0,0,5513.7,5839.1
Macquarie,30/01/1891,76.558,40.939,2429.7,0,0,5168.6,5352.8
Macquarie,31/01/1891,76.558,43.908,3200.6,0,0,4590.4,5008.1
Macquarie,01/02/1891,72.232,30.343,3094,0,0,3477.4,3518.5
Macquarie,02/02/1891,72.25,21.619,3272.9,0,0,3048.4,3163.9
Macquarie,03/02/1891,72.251,42.219,3211.6,0,0,2884.5,2773.5
Macquarie,04/02/1891,72.25,34.958,3788.8,0,0,3605.3,3368
Macquarie,05/02/1891,72.251,34.959,3604.3,0,0,4652.6,4729.9
Macquarie,06/02/1891,72.25,34.959,2853.2,0,0,4859.1,4892.9
Macquarie,07/02/1891,72.25,34.959,2814.6,0,0,4819.6,4933.2
Macquarie,08/02/1891,72.251,34.964,2288.6,0,0,4598.2,4596.2
Macquarie,09/02/1891,72.25,34.964,2528.4,0,0,4578.4,4601.5
Macquarie,10/02/1891,72.251,34.964,3895.2,0,0,4571.4,4577.9
Macquarie,11/02/1891,72.25,29.123,4208.1,0,0,4595.9,4604.1
Macquarie,12/02/1891,72.25,29.914,3778.2,0,0,4591.9,4617.7
Macquarie,13/02/1891,72.251,29.928,3464.8,0,0,4481.2,4506.4
Macquarie,14/02/1891,72.25,31.667,3763.9,0,0,4434,4423.1
Macquarie,15/02/1891,72.251,34.964,3888.2,0,0,4428.9,4475.7
Macquarie,16/02/1891,72.25,34.964,3894.9,0,0,4254.6,4320.3
Macquarie,17/02/1891,72.25,34.964,3867.4,0,0,4075.6,4044.1
Macquarie,18/02/1891,72.251,34.964,3681,0,0,4140.1,4131.4
Macquarie,19/02/1891,72.25,34.964,3624.9,0,0,4213.5,4208.4
Macquarie,20/02/1891,72.251,34.964,3661,0,0,4277.4,4268.7
Macquarie,21/02/1891,72.25,34.964,3631.1,0,0,4300.3,4358.4
Macquarie,22/02/1891,72.25,30.634,3594.6,0,0,4143.6,4148.6
Macquarie,23/02/1891,72.251,7.7122,1516.1,0,0,4005.6,4083.4
Macquarie,24/02/1891,72.25,1.9092,1657.7,0,0,3620.5,3582.7
Macquarie,25/02/1891,72.251,26.314,2586.7,0,0,3231.1,3107.8
Macquarie,26/02/1891,72.25,29.835,3355.7,0,0,3047.9,3059.3
Macquarie,27/02/1891,72.25,26.528,3405,0,0,2765.6,2685.1
Macquarie,28/02/1891,72.251,34.01,3438.9,0,0,2380,2533.5
Macquarie,01/03/1891,60.357,23.77,1038.4,0,0,1668.3,1597.1
Macquarie,02/03/1891,60.356,0,0.5,0,0,1587.1,1597.1
Macquarie,03/03/1891,60.357,0,0.51,0,0,1615,1576.7
Macquarie,04/03/1891,60.357,0,0.5,0,0,1479.9,1560.6
Macquarie,05/03/1891,60.356,5.0235,0.5,0,0,1077.9,968.58
Macquarie,06/03/1891,60.357,11.673,203.31,0,0,981.8,978.19
Macquarie,07/03/1891,60.357,16.779,516.28,0,0,950.3,978.42
Macquarie,08/03/1891,60.357,25.808,516.29,0,0,949.4,978.41
Macquarie,09/03/1891,60.356,26.863,516.93,0,0,954.8,978.41
Macquarie,10/03/1891,60.357,26.863,518.57,0,0,958.3,978.41
Macquarie,11/03/1891,60.357,26.863,518.58,0,0,968.2,978.7
Macquarie,12/03/1891,60.356,26.863,520.9,0,0,984.2,993.21
Macquarie,13/03/1891,60.357,26.863,525.21,0,0,1018.4,1034.8
Macquarie,14/03/1891,60.357,26.863,529.76,0,0,1025.5,1034.8
Macquarie,15/03/1891,60.356,26.236,534.16,0,0,1038.3,1042.3
Macquarie,16/03/1891,60.357,26.863,535.31,0,0,1036.1,1049.1
Macquarie,17/03/1891,60.357,26.864,571.71,0,0,1032.8,1027.9
Macquarie,18/03/1891,60.357,26.863,603.01,0,0,1118,1086.2
Macquarie,19/03/1891,60.356,26.863,842.05,0,0,1310.7,1345.3
Macquarie,20/03/1891,60.357,26.863,879.38,0,0,1338.1,1345.3
Macquarie,21/03/1891,60.357,26.863,879.76,0,0,1340.5,1345.4
Macquarie,22/03/1891,60.356,26.863,880.35,0,0,1341.2,1345.5
Macquarie,23/03/1891,60.357,26.863,880.39,0,0,1340.8,1345.5
Macquarie,24/03/1891,60.357,26.863,883.93,0,0,1339,1345.5
Macquarie,25/03/1891,60.356,26.863,891.23,0,0,1335.9,1339.9
Macquarie,26/03/1891,60.357,26.863,898.93,0,0,1211.4,1313.5
Macquarie,27/03/1891,60.357,26.863,898.92,0,0,826.5,743.65
Macquarie,28/03/1891,60.357,26.863,898.89,0,0,781.3,778.93
Macquarie,29/03/1891,60.356,23.256,863.74,0,0,778,815.59
Macquarie,30/03/1891,60.357,7.8063,19.52,0,0,660.9,633.74
Macquarie,31/03/1891,60.357,2.1448,6.34,0,0,599.2,593.35
Macquarie,01/04/1891,44.767,0,0,0,0,491.5,374.65
Macquarie,02/04/1891,44.767,0,0,0,0,448,449.45
Macquarie,03/04/1891,44.768,0,0,0,0,338.4,300.17
Macquarie,04/04/1891,44.767,0,8.00E-02,0,0,332.9,322.29
Macquarie,05/04/1891,44.767,0,0,0,0,444.4,446.73
Macquarie,06/04/1891,44.768,3.8724,0.12,0,0,626,631.58
Macquarie,07/04/1891,44.767,13.77,0,0,0,811.7,847.2
Macquarie,08/04/1891,44.767,14.416,50.05,0,0,841.5,846.68
Macquarie,09/04/1891,44.767,15.114,116.71,0,0,844.8,847.19
Macquarie,10/04/1891,44.768,15.198,128.98,0,0,842.6,846.67
Macquarie,11/04/1891,44.767,15.198,129.29,0,0,838.3,836.53
Macquarie,12/04/1891,44.767,15.198,129.88,0,0,862.5,845.47
Macquarie,13/04/1891,44.768,15.412,314.49,0,0,979.7,974.58
Macquarie,14/04/1891,44.767,15.509,476.96,0,0,1116.6,1133.1
Macquarie,15/04/1891,44.767,0,29.18,0,0,1151,1160.4
Macquarie,16/04/1891,44.768,1.1327,318.11,0,0,1145.5,1133.3
Macquarie,17/04/1891,44.767,5.5793,481.25,0,0,1147.9,1129.1
Macquarie,18/04/1891,44.767,6.9879,481.71,0,0,1114.1,1108.2
Macquarie,19/04/1891,44.767,10.64,427.65,0,0,1108.3,1113.3
Macquarie,20/04/1891,44.768,0,0,0,0,1201,1115.4
Macquarie,21/04/1891,44.767,0,0,0,0,1995.8,1115.9
Macquarie,22/04/1891,44.767,0,275.13,0,0,2323.5,1110.7
Macquarie,23/04/1891,44.768,0.2982,477.57,0,0,1871.4,1076.1
Macquarie,24/04/1891,44.767,0.3114,477.68,0,0,3858.1,1076.6
Macquarie,25/04/1891,44.767,0.3115,477.58,0,0,4783.3,1064.7
Macquarie,26/04/1891,44.768,4.9077,493.14,0,0,4076.3,1062.2
Macquarie,27/04/1891,44.767,12.393,508.98,0,0,3037.8,1021.9
Macquarie,28/04/1891,44.767,12.726,511.88,0,0,2275.3,1021.9
Macquarie,29/04/1891,44.768,13.308,511.74,0,0,1830.7,804.81
Macquarie,30/04/1891,44.767,13.311,512.64,0,0,1636,791.69
Macquarie,01/05/1891,33.127,9.4403,314.12,0,0,1456.5,673.03
Macquarie,02/05/1891,33.127,9.2862,314.11,0,0,1361,673.02
Macquarie,03/05/1891,33.127,9.3468,314.11,0,0,1295.2,666.34
Macquarie,04/05/1891,33.127,9.8979,341.31,0,0,1167.3,713.39
Macquarie,05/05/1891,33.127,9.8979,344.38,0,0,764.5,713.4
Macquarie,06/05/1891,33.127,9.9274,346.8,0,0,688.2,713.4
Macquarie,07/05/1891,33.128,9.3632,333.58,0,0,689.1,713.4
Macquarie,08/05/1891,33.127,0.31,155.28,0,0,704.6,712.15
Macquarie,09/05/1891,33.127,3.7354,215.96,0,0,719.6,712.14
Macquarie,10/05/1891,33.127,3.8541,352.05,0,0,669.3,678.09
Macquarie,11/05/1891,33.127,4.1532,324.86,0,0,637.1,645.68
Macquarie,12/05/1891,33.127,4.1533,317.36,0,0,640.6,648.05
Macquarie,13/05/1891,33.127,4.1533,319.68,0,0,642,648.06
Macquarie,14/05/1891,33.127,7.8783,341.27,0,0,667.8,679.46
Macquarie,15/05/1891,33.127,8.3467,340.37,0,0,690.1,702.87
Macquarie,16/05/1891,33.127,8.4463,340.36,0,0,695.1,702.96
Macquarie,17/05/1891,33.128,8.6023,345.55,0,0,683.2,688.79
Macquarie,18/05/1891,33.127,8.5221,345.54,0,0,683.6,688.81
Macquarie,19/05/1891,33.127,9.4647,345.54,0,0,685.8,688.8
Macquarie,20/05/1891,33.127,9.9275,345.77,0,0,683.3,688.81
Macquarie,21/05/1891,33.127,9.9512,351.14,0,0,687.4,688.8
Macquarie,22/05/1891,33.127,9.9514,351.67,0,0,683.9,688.8
Macquarie,23/05/1891,33.127,9.9512,352.05,0,0,686.6,688.8
Macquarie,24/05/1891,33.127,9.9514,352.06,0,0,686.4,688.81
Macquarie,25/05/1891,33.127,9.9513,352.06,0,0,671.7,688.81
Macquarie,26/05/1891,33.127,10.25,352.05,0,0,610.8,597.74
Macquarie,27/05/1891,33.128,10.251,352.06,0,0,595.6,597.75
Macquarie,28/05/1891,33.127,10.251,352.06,0,0,572.5,571.26
Macquarie,29/05/1891,33.127,10.25,352.05,0,0,553.7,571.24
Macquarie,30/05/1891,33.127,10.25,352.06,0,0,464.4,450.96
Macquarie,31/05/1891,33.127,2.4416,50.75,0,0,1871.8,443.07
Macquarie,01/06/1891,30.156,1.0623,20.92,0,0,6318.2,371.77
Macquarie,02/06/1891,30.157,1.4164,20.38,0,0,8046.8,368.91
Macquarie,03/06/1891,30.156,1.4163,20.37,0,0,5783.1,158.6
Macquarie,04/06/1891,30.157,1.4164,20.39,0,0,3090.4,159.36
Macquarie,05/06/1891,30.156,1.4164,20.37,99,0,1746.6,169.02
Macquarie,06/06/1891,30.156,1.4163,20.38,165.51,0,1525.4,170.25
Macquarie,07/06/1891,30.157,1.4165,20.38,82,0,1366.5,172.51
Macquarie,08/06/1891,30.156,0,0,0,0,1210.3,170.25
Macquarie,09/06/1891,30.157,0,0,0,0,1072.7,159.11
Macquarie,10/06/1891,30.156,0,0,0,0,826.2,164.58
Macquarie,11/06/1891,30.156,0,0,0,0,4001.5,204.09
Macquarie,12/06/1891,30.157,0,0,0,0,6973.6,244.18
Macquarie,13/06/1891,30.156,0,0.8,0,0,6765.6,249.84
Macquarie,14/06/1891,30.157,0,20.38,0,0,4052.9,157.36
Macquarie,15/06/1891,30.156,0,15.28,44.474,0,5398.5,158.04
Macquarie,16/06/1891,30.156,0,20.38,0,0,8010.3,171.39
Macquarie,17/06/1891,30.157,0,20.38,82,0,5707.2,198.61
Macquarie,18/06/1891,30.156,0,23.19,71.126,0,3625.2,210.09
Macquarie,19/06/1891,30.157,0,23.44,0,0,2581.1,217.4
Macquarie,20/06/1891,30.156,0,24.46,82,0,2031.1,226.1
Macquarie,21/06/1891,30.156,0,47.11,82,0,2786.8,236.74
Macquarie,22/06/1891,30.157,0,36.99,0,0,4824.5,260.64
Macquarie,23/06/1891,30.156,0,33.61,0,0,4477.4,708.54
Macquarie,24/06/1891,30.157,0,63.48,0,0,3198.1,274.19
Macquarie,25/06/1891,30.156,0,23.51,0,0,3746.9,392.5
Macquarie,26/06/1891,30.156,0,62.38,0,0,4483.7,325.99
Macquarie,27/06/1891,30.157,0,669.94,24.269,0,3908,293.72
Macquarie,28/06/1891,30.156,0,354.2,0,0,2819.5,293.72
Macquarie,29/06/1891,30.157,0,235.6,0,0,2980.6,261.02
Macquarie,30/06/1891,30.156,0,235.59,0,0,3597.2,261.02
Macquarie,01/07/1891,28.811,0,117.9,0,0,6202.1,251.64
Macquarie,02/07/1891,28.81,0,118.95,0,0,8388.6,252.71
Macquarie,03/07/1891,28.811,0,118.95,0,0,7471.7,254.24
Macquarie,04/07/1891,28.811,9.62E-02,118.94,0,0,5108.3,255.2
Macquarie,05/07/1891,28.81,2.0264,149.82,105.11,0,3908.2,286.69
Macquarie,06/07/1891,28.811,2.0263,149.81,181.09,0,3373.6,289.33
Macquarie,07/07/1891,28.811,2.0263,149.81,82,0,3148.8,333.82
Macquarie,08/07/1891,28.811,2.0263,155.99,95.857,0,2935.6,286.68
Macquarie,09/07/1891,28.81,2.0263,155.65,0,0,2198.9,288.33
Macquarie,10/07/1891,28.811,0.1999,153.72,0,0,3651.3,287.38
Macquarie,11/07/1891,28.811,0.1999,0,0,0,27898,285.72
Macquarie,12/07/1891,28.81,0.1999,0,0,0,42743,294.64
Macquarie,13/07/1891,28.811,0.1999,0,0,0,43410,258.82
Macquarie,14/07/1891,28.811,0.1998,0,0,0,43925,161.73
Macquarie,15/07/1891,28.81,0.1999,0,0,0,32718,173.14
Macquarie,16/07/1891,28.811,0.1999,0,0,0,30193,190.03
Macquarie,17/07/1891,28.811,0.1999,0,0,0,23332,199.23
Macquarie,18/07/1891,28.811,0.1999,0,0,0,19278,197.58
Macquarie,19/07/1891,28.81,0.1999,0,0,0,16089,190.82
Macquarie,20/07/1891,28.811,0.1999,0,0,0,12626,199.23
Macquarie,21/07/1891,28.811,0.1998,0,0,0,10611,199.23
Macquarie,22/07/1891,28.81,2.1536,0,0,0,9085,199.23
Macquarie,23/07/1891,28.811,2.5877,0,0,0,7820.1,199.23
Macquarie,24/07/1891,28.811,2.5877,6.56,0,0,6649.1,198.26
Macquarie,25/07/1891,28.81,2.1725,24.15,0,0,7899.1,198.27
Macquarie,26/07/1891,28.811,2.1724,25.44,0,0,8479.9,213.57
Macquarie,27/07/1891,28.811,2.1725,23.72,0,0,6199.9,214.54
Macquarie,28/07/1891,28.811,2.1724,24.32,0,0,6325.1,216.18
Macquarie,29/07/1891,28.81,0.3496,19.45,0,0,6272.2,213.58
Macquarie,30/07/1891,28.811,0.3792,18.04,0,0,6617,286.82
Macquarie,31/07/1891,28.811,2.2056,19.89,0,0,7148.5,287.63
Macquarie,01/08/1891,31.907,3.4909,22.94,0,0,6820.4,289.38
Macquarie,02/08/1891,31.987,0.3972,0,0,0,6625.1,291.76
Macquarie,03/08/1891,31.988,0.2822,0,0,0,9220,295.02
Macquarie,04/08/1891,31.988,0.2822,0,0,0,14767,293.56
Macquarie,05/08/1891,31.987,1.7381,0,0,0,22022,277.62
Macquarie,06/08/1891,31.988,2.7516,0,0,0,19627,286.77
Macquarie,07/08/1891,31.988,2.9593,0,0,0,16628,294.46
Macquarie,08/08/1891,31.988,2.7516,0,0,0,11734,294.25
Macquarie,09/08/1891,31.987,3.0153,0,0,0,9463.2,292.42
Macquarie,10/08/1891,31.988,3.2232,0,0,0,7919.6,294.73
Macquarie,11/08/1891,31.988,0.2822,0,0,0,9151.2,294.73
Macquarie,12/08/1891,31.987,0.2822,0,0,0,15991,293.39
Macquarie,13/08/1891,31.988,1.6757,0,0,0,17722,292.64
Macquarie,14/08/1891,31.988,2.8598,0,0,0,15391,290.22
Macquarie,15/08/1891,31.987,2.8599,0,0,0,14992,291.73
Macquarie,16/08/1891,31.988,3.3788,0,0,0,12821,292.26
Macquarie,17/08/1891,31.988,5.931,9.58,0,0,10221,310.06
Macquarie,18/08/1891,31.988,6.007,20.08,0,0,8436.8,310.06
Macquarie,19/08/1891,31.987,6.007,22.21,0,0,7261.3,308.72
Macquarie,20/08/1891,31.988,6.007,23.35,0,0,6269,307.97
Macquarie,21/08/1891,31.988,6.007,24.06,0,0,5575.4,310.06
Macquarie,22/08/1891,31.987,6.007,24.8,0,0,5136.6,310.06
Macquarie,23/08/1891,31.988,6.007,25.42,0,0,4780.7,310.06
Macquarie,24/08/1891,31.988,6.0071,26.39,0,0,4507.2,310.06
Macquarie,25/08/1891,31.987,6.0069,27.24,0,0,4177.4,310.06
Macquarie,26/08/1891,31.988,6.0071,27.82,0,0,3852.3,416.39
Macquarie,27/08/1891,31.988,3.2255,28.95,0,0,3577.4,433.27
Macquarie,28/08/1891,31.988,5.3111,13.29,0,0,3344.2,432.06
Macquarie,29/08/1891,31.987,6.0411,12.82,0,0,4189.5,431.33
Macquarie,30/08/1891,31.988,7.1492,16.21,0,0,6758.3,460.6
Macquarie,31/08/1891,31.988,7.5327,19.62,0,0,7294.6,512.51
Macquarie,01/09/1891,39.412,18.157,347.03,0,0,6124.3,553.74
Macquarie,02/09/1891,39.554,18.664,349.83,0,0,5271.6,554.23
Macquarie,03/09/1891,39.553,18.733,525.46,0,0,4644.8,738.12
Macquarie,04/09/1891,39.553,16.702,524.47,0,0,4457.5,737.86
Macquarie,05/09/1891,39.553,1.5694,438.06,0,0,8490.5,2608.1
Macquarie,06/09/1891,39.553,7.2491,434.1,0,0,9476.3,1418.7
Macquarie,07/09/1891,39.553,6.3342,434.09,0,0,14438,1421.2
Macquarie,08/09/1891,39.553,8.0162,406.89,0,0,13387,1332.1
Macquarie,09/09/1891,39.553,8.0162,379.59,0,0,11928,1322.2
Macquarie,10/09/1891,39.553,8.003,346.77,0,0,10194,622.02
Macquarie,11/09/1891,39.553,9.6151,346.77,0,0,8602.8,595.86
Macquarie,12/09/1891,39.554,16.153,346.77,0,0,6890.8,559.57
Macquarie,13/09/1891,39.553,17.996,346.77,0,0,5606.7,477.22
Macquarie,14/09/1891,39.553,10.288,312.83,0,0,4591.2,477.96
Macquarie,15/09/1891,39.553,0.4072,0,0,0,9305.9,371.08
Macquarie,16/09/1891,39.553,0.2735,0,0,0,19364,3758.3
Macquarie,17/09/1891,39.553,0.6349,0,0,0,27058,4236.4
Macquarie,18/09/1891,39.553,0.7361,0,0,0,26802,4362.5
Macquarie,19/09/1891,39.553,7.4326,0,0,0,20966,4402.9
Macquarie,20/09/1891,39.553,10.203,0,0,0,12762,3057.8
Macquarie,21/09/1891,39.553,5.1308,0,0,0,19044,3225.3
Macquarie,22/09/1891,39.554,3.5567,0,0,0,22612,3534.1
Macquarie,23/09/1891,39.553,7.2529,0,0,0,21649,2690.1
Macquarie,24/09/1891,39.553,7.3859,0,0,0,17667,449.56
Macquarie,25/09/1891,39.553,7.6411,0,99,0,14151,559.04
Macquarie,26/09/1891,39.553,12.141,0,61.724,0,11502,563.96
Macquarie,27/09/1891,39.553,14.422,0,0,0,9301.5,566.2
Macquarie,28/09/1891,39.553,12.867,0,0,0,7921.3,815.13
Macquarie,29/09/1891,39.553,18.036,0,0,0,6919,578.82
Macquarie,30/09/1891,39.553,17.261,0,0,0,6067.4,575.96
Macquarie,01/10/1891,44.203,31.207,0,0,0,5308.1,1073.8
Macquarie,02/10/1891,44.247,31.14,0,0,0,5087.5,2149.8
Macquarie,03/10/1891,44.246,31.851,3.26,0,0,5981.4,3422.2
Macquarie,04/10/1891,44.247,15.154,9.64,0,0,6636.4,4234.1
Macquarie,05/10/1891,44.246,10.36,0,0,0,6962.7,4394.7
Macquarie,06/10/1891,44.247,26.191,0,0,0,6888.6,4428.2
Macquarie,07/10/1891,44.246,27.162,0,0,0,6470.6,4443.9
Macquarie,08/10/1891,44.247,28.134,0,0,0,6640.5,4451.9
Macquarie,09/10/1891,44.246,29.375,0,0,0,6717.3,4453.8
Macquarie,10/10/1891,44.247,33.147,0.82,0,0,6465.5,4456
Macquarie,11/10/1891,44.246,32.74,6.45,0,0,6286.8,4453.1
Macquarie,12/10/1891,44.247,33.475,23.27,0,0,6164.3,4456.5
Macquarie,13/10/1891,44.246,33.47,24.51,0,0,6069.6,4456.5
Macquarie,14/10/1891,44.247,33.475,24.5,0,0,5997.6,4480.9
Macquarie,15/10/1891,44.246,33.484,25.9,0,0,5915.6,4480.9
Macquarie,16/10/1891,44.247,33.48,28.46,0,0,5800.2,4480.9
Macquarie,17/10/1891,44.246,33.48,28.75,0,0,4893.6,4480.9
Macquarie,18/10/1891,44.247,33.48,30.31,0,0,2427.1,1021.8
Macquarie,19/10/1891,44.246,33.48,30.58,0,0,2328.6,1021.8
Macquarie,20/10/1891,44.247,33.48,56.78,0,0,3042.2,1926.6
Macquarie,21/10/1891,44.246,33.48,63.7,0,0,3221,2103.6
Macquarie,22/10/1891,44.247,33.48,144.77,0,0,3203.3,2103.6
Macquarie,23/10/1891,44.246,33.48,237.73,0,0,3172.3,2103.6
Macquarie,24/10/1891,44.247,33.48,237.73,0,0,3249,2103.6
Macquarie,25/10/1891,44.246,33.48,780.57,0,0,3773.1,2112.3
Macquarie,26/10/1891,44.247,32.88,929.35,0,0,3798,2102
Macquarie,27/10/1891,44.246,29.774,907.93,0,0,3379,1900.8
Macquarie,28/10/1891,44.247,29.893,909.3,0,0,3124.8,1870.9
Macquarie,29/10/1891,44.246,31.473,916.87,0,0,2994.8,1943.4
Macquarie,30/10/1891,44.247,33.48,934.42,0,0,2917.1,1858.9
Macquarie,31/10/1891,44.246,32.524,284.74,0,0,3092.5,2026.6
Macquarie,01/11/1891,44.597,50.584,307.04,0,0,3038.5,2051.1
Macquarie,02/11/1891,44.596,52.93,356.53,0,0,2962.8,2051
Macquarie,03/11/1891,44.597,54.677,387.14,0,0,2960,2058.8
Macquarie,04/11/1891,44.596,62.366,626.72,0,0,3024.7,2190.8
Macquarie,05/11/1891,44.597,62.446,978.84,0,0,3025.7,2209.3
Macquarie,06/11/1891,44.596,62.843,1007,0,0,3046.7,2246.5
Macquarie,07/11/1891,44.597,62.843,1113.4,0,0,3148.1,2355.1
Macquarie,08/11/1891,44.596,62.843,1105.4,0,0,3302.8,2569
Macquarie,09/11/1891,44.597,60.819,1098.8,0,0,3379.6,2634.1
Macquarie,10/11/1891,44.596,51.115,705.33,0,0,3966.4,2853.7
Macquarie,11/11/1891,44.597,58.952,796.78,0,0,4440.1,2808.9
Macquarie,12/11/1891,44.596,59.479,1119.8,0,0,3363.9,2720.1
Macquarie,13/11/1891,44.597,52.236,1189.2,0,0,3682.4,2502.9
Macquarie,14/11/1891,44.596,58.478,1196.2,0,0,4753.5,2541.2
Macquarie,15/11/1891,44.597,63.004,1242,0,0,4159.7,2593.9
Macquarie,16/11/1891,44.596,68.84,1373.1,0,0,3827.3,2739.9
Macquarie,17/11/1891,44.597,69.006,1483.5,0,0,3662.9,2713.6
Macquarie,18/11/1891,44.596,69.124,1533.9,0,0,3648.3,2807.7
Macquarie,19/11/1891,44.597,63.196,1575.8,0,0,3660.2,2918.7
Macquarie,20/11/1891,44.596,62.424,1557.7,0,0,3621.5,2907.8
Macquarie,21/11/1891,44.597,65.123,1755.5,0,0,3742.8,3003.6
Macquarie,22/11/1891,44.596,67.81,2020.4,0,0,4010.9,3427
Macquarie,23/11/1891,44.597,68.097,2000.8,0,0,4336.5,3278.5
Macquarie,24/11/1891,44.596,69.754,2030.7,0,0,5245.3,3762.5
Macquarie,25/11/1891,44.597,69.763,2057,0,0,8128.7,3838.4
Macquarie,26/11/1891,44.596,69.968,2063.9,0,0,9918.2,4291.3
Macquarie,27/11/1891,44.597,69.658,1858.3,0,0,8509.3,4484.2
Macquarie,28/11/1891,44.596,69.558,1859.8,0,0,7294.8,4484.2
Macquarie,29/11/1891,44.597,67.452,2027.7,0,0,6640.6,4631.9
Macquarie,30/11/1891,44.596,62.312,1990.1,0,0,6670.2,4857.7
Macquarie,01/12/1891,197.16,70.767,3021.4,0,0,7160.6,5938.2
Macquarie,02/12/1891,197.49,46.276,166.16,0,0,7221.7,5937.9
Macquarie,03/12/1891,197.49,57.644,1589,0,0,7279,6346.3
Macquarie,04/12/1891,197.49,61.644,2798.9,0.41,0,6009.2,5640.9
Macquarie,05/12/1891,197.49,58.236,4200.8,0,0,5669.7,5647.5
Macquarie,06/12/1891,197.49,63.769,4277.5,73.584,0,5822.5,5643.9
Macquarie,07/12/1891,197.49,69.382,4730,6.487,0,6017,6103.4
Macquarie,08/12/1891,197.49,70.474,4725.6,1.982,0,5876.1,5799.4
Macquarie,09/12/1891,255.49,71.364,4575.7,1.837,0,6035,6042.2
Macquarie,10/12/1891,255.49,68.471,4647.7,0,0,6098.2,6084.8
Macquarie,11/12/1891,255.49,64.438,4664.2,0,0,6184,6151.4
Macquarie,12/12/1891,296.49,62.564,4858.6,0,0,6284.4,6286.2
Macquarie,13/12/1891,296.49,64.701,4921.6,0,0,6317.1,6272.4
Macquarie,14/12/1891,296.49,64.932,4938.1,0,0,6288.8,6285.6
Macquarie,15/12/1891,296.49,67.009,4974.6,0,0,6290.1,6292.7
Macquarie,16/12/1891,296.49,67.01,5090.8,0,0,6291.7,6292.7
Macquarie,17/12/1891,296.49,67.566,5243.2,0,0,6289.5,6293.2
Macquarie,18/12/1891,296.49,67.566,5245,0,0,6289.7,6293.2
Macquarie,19/12/1891,296.49,67.567,5245.4,0,0,6295.2,6293.3
Macquarie,20/12/1891,296.49,70.715,5245.4,0,0,6294,6293.3
Macquarie,21/12/1891,296.49,72.017,5245.4,0,0,6288.8,6293.2
Macquarie,22/12/1891,296.49,72.017,5245.4,0,0,6289.6,6293.3
Macquarie,23/12/1891,296.49,72.017,5245.4,0,0,6291.8,6293.3
Macquarie,24/12/1891,296.49,72.017,5245.4,0,0,6318,6293.2
Macquarie,25/12/1891,296.49,71.85,5244.6,0,0,6394.7,6392.3
Macquarie,26/12/1891,296.49,71.722,5244,0,0,6501,6422.8
Macquarie,27/12/1891,296.49,71.652,5226.1,0,0,6750,6729.2
Macquarie,28/12/1891,296.49,71.438,5232,0,0,6872.3,6874.1
Macquarie,29/12/1891,296.49,71.789,5244.6,0,0,6936.3,6899.5
Macquarie,30/12/1891,296.49,72.017,5245.4,0,0,7055.3,7047.3
Macquarie,31/12/1891,296.49,72.017,5245.4,0,0,7177.1,7089.1
Macquarie,01/01/1892,305.54,54.038,6376.4,0,0,7383,7510.6
Macquarie,02/01/1892,305.56,56.642,6399.5,0,0,7371,7512.6
Macquarie,03/01/1892,305.56,60.714,6398.3,0,0,7301,7505.3
Macquarie,04/01/1892,305.56,57.211,6315.5,0,0,7115,7118.9
Macquarie,05/01/1892,305.56,57.699,6322.6,0,0,7061,7055.1
Macquarie,06/01/1892,305.56,48.885,5492.1,0,0,6985,7055
Macquarie,07/01/1892,305.56,45.881,5833.3,0,0,6808,6787.4
Macquarie,08/01/1892,305.56,53.527,6152,0,0,6834,6787.3
Macquarie,09/01/1892,247.56,53.249,6061,0,0,6722,6731.3
Macquarie,10/01/1892,247.56,51.341,5907.9,0,0,6621,6576.1
Macquarie,11/01/1892,247.56,42.207,5688.9,0,0,6723,6721.5
Macquarie,12/01/1892,206.56,16.697,3306.4,0,0,7509,6733.7
Macquarie,13/01/1892,206.56,21.819,3568.6,0,0,7915,6710.7
Macquarie,14/01/1892,206.56,21.752,3548.6,0,0,6165,6472.8
Macquarie,15/01/1892,206.56,26.687,3714,0,0,4216,4357.5
Macquarie,16/01/1892,76.559,29.333,4400.1,0,0,5725,5949.8
Macquarie,17/01/1892,76.558,36.987,5060.4,0,0,6261,6403.2
Macquarie,18/01/1892,76.558,52.674,5906.4,0,0,6432,6543.5
Macquarie,19/01/1892,76.558,52.674,5938.8,0,0,6538,6634.5
