Basin_name,Category,AL,WaterType,purpose_des,WSP,WS,ShareComponent,Purpose,Long,Lat
Macquarie,DOMESTIC AND STOCK,80AL719495,UNREG,FARMING,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,K,149.0693469,-33.34028595
Macquarie,UNREGULATED RIVER,80AL719496,UNREG,FARMING,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,17,K,149.0693469,-33.34028595
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL719498,UNREG,FARMING,DOMESTIC AND STOCK[DOMESTIC],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,1,K,149.066251,-33.32792937
Macquarie,UNREGULATED RIVER,80AL719499,UNREG,FARMING,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,7,K,149.066251,-33.32792937
Macquarie,DOMESTIC AND STOCK,80AL719501,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,J,149.081537,-33.32432855
Macquarie,UNREGULATED RIVER,80AL719502,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,52,J,149.081537,-33.32432855
Macquarie,DOMESTIC AND STOCK,80AL719504,UNREG,INDUSTRIAL,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,E,149.085471,-33.3474195
Macquarie,UNREGULATED RIVER,80AL719505,UNREG,INDUSTRIAL,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,2,E,149.085471,-33.3474195
Macquarie,DOMESTIC AND STOCK[STOCK],80AL719507,UNREG,INDUSTRIAL,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,E,149.1514447,-33.32182048
Macquarie,UNREGULATED RIVER,80AL719508,UNREG,INDUSTRIAL,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,36,E,149.1514447,-33.32182048
Macquarie,DOMESTIC AND STOCK[STOCK],80AL719514,UNREG,TOWN WATER SUPPLY,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,A,147.5690661,-32.63324866
Macquarie,DOMESTIC AND STOCK[TOWN WATER SUPPLY],80AL719515,UNREG,TOWN WATER SUPPLY,DOMESTIC AND STOCK[TOWN WATER SUPPLY],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,10,A,147.5690661,-32.63324866
Macquarie,UNREGULATED RIVER,80AL719516,UNREG,TOWN WATER SUPPLY,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,2,A,147.5690661,-32.63324866
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL722768,UNREG,DOMESTIC,DOMESTIC AND STOCK[DOMESTIC],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,J,149.028476,-33.303831
Macquarie,DOMESTIC AND STOCK,85AL752882,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,8,J,146.899253,-30.347917
Macquarie,UNREGULATED RIVER,85AL752886,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,441,I,146.961938,-30.67501
Macquarie,UNREGULATED RIVER,85AL752888,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,123,I,146.998107,-30.713078
Macquarie,UNREGULATED RIVER,85AL752890,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,123,I,146.93149,-30.374402
Macquarie,DOMESTIC AND STOCK,85AL752892,UNREG,STOCK,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,8.5,C,146.63651,-30.220392
Macquarie,UNREGULATED RIVER,85AL752893,UNREG,STOCK,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,120,C,146.63651,-30.220392
Macquarie,DOMESTIC AND STOCK[STOCK],85AL752896,UNREG,STOCK,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,C,147.007646,-30.735959
Macquarie,UNREGULATED RIVER,85AL752897,UNREG,STOCK,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,246,C,147.007646,-30.735959
Macquarie,DOMESTIC AND STOCK,85AL752899,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,8,J,146.901213,-30.34885
Macquarie,UNREGULATED RIVER,85AL752907,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,0,I,147.002258,-30.718083
Macquarie,DOMESTIC AND STOCK[STOCK],85AL752911,UNREG,STOCK,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,6.5,C,146.888448,-30.525882
Macquarie,UNREGULATED RIVER,85AL752912,UNREG,STOCK,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,120,C,146.888448,-30.525882
Macquarie,UNREGULATED RIVER,85AL752914,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,123,I,146.917536,-30.349857
Macquarie,UNREGULATED RIVER,85AL752916,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,123,I,146.86784,-30.324965
Macquarie,UNREGULATED RIVER [SPECIAL ADDITIONAL HIGH FLOW] ,85AL752918,UNREG,IRRIGATION,UNREGULATED RIVER [SPECIAL ADDITIONAL HIGH FLOW],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,1910,I,146.184928,-30.052701
Macquarie,DOMESTIC AND STOCK[DOMESTIC],85AL752922,UNREG,EXPERIMENTAL/RESEARCH,DOMESTIC AND STOCK[DOMESTIC],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,2,X,146.874092,-30.547709
Macquarie,UNREGULATED RIVER,85AL752923,UNREG,EXPERIMENTAL/RESEARCH,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,25,X,146.874092,-30.547709
Macquarie,UNREGULATED RIVER (B CLASS),85AL753233,UNREG,IRRIGATION,UNREGULATED RIVER (B CLASS),BARWON-DARLING UNREGULATED AND ALLUVIAL WATER SOURCES 2012,9410,I,146.900139,-29.982287
Macquarie,UNREGULATED RIVER (B CLASS),85AL753331,UNREG,IRRIGATION,UNREGULATED RIVER (B CLASS),BARWON-DARLING UNREGULATED AND ALLUVIAL WATER SOURCES 2012,33517.1,I,146.0266552,-30.0500279
Macquarie,DOMESTIC AND STOCK,85AL753430,UNREG,STOCK,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,8.5,C,146.89896,-30.347738
Macquarie,UNREGULATED RIVER (A CLASS),85AL753450,UNREG,IRRIGATION,UNREGULATED RIVER (A CLASS),BARWON-DARLING UNREGULATED AND ALLUVIAL WATER SOURCES 2012,308.5,I,146.900139,-29.982287
Macquarie,DOMESTIC AND STOCK,80AL716157,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,10,J,149.6802635,-32.45617959
Macquarie,UNREGULATED RIVER,80AL716186,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,32,I,149.5284368,-32.3155846
Macquarie,DOMESTIC AND STOCK,80AL716221,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,6,J,148.1868352,-31.83893655
Macquarie,UNREGULATED RIVER,80AL716222,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,12,J,148.1868352,-31.83893655
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716226,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,148.1674924,-31.84237628
Macquarie,UNREGULATED RIVER,80AL716227,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,365,I,148.1674924,-31.84237628
Macquarie,UNREGULATED RIVER,80AL716251,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,103,I,149.7058175,-33.45944085
Macquarie,UNREGULATED RIVER,80AL716253,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,103,I,149.7707274,-33.52727716
Macquarie,UNREGULATED RIVER,80AL716259,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,54,I,149.7745414,-33.51811477
Macquarie,UNREGULATED RIVER,80AL716295,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,10,I,149.6985121,-33.45940495
Macquarie,UNREGULATED RIVER,80AL716347,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,123,I,149.7522837,-32.61966009
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716367,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,149.8594958,-32.57225115
Macquarie,UNREGULATED RIVER,80AL716368,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,16,I,149.8594958,-32.57225115
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716428,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,147.6017935,-30.53797916
Macquarie,UNREGULATED RIVER,80AL716429,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,729,I,147.6017935,-30.53797916
Macquarie,UNREGULATED RIVER,80AL716441,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,777,I,147.4997361,-30.84283965
Macquarie,LOCAL WATER UTILITY,80AL716574,UNREG,TOWN WATER SUPPLY,LOCAL WATER UTILITY,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,17500,A,149.5935295,-33.43311491
Macquarie,UNREGULATED RIVER,80AL716615,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,261,I,149.4998652,-33.39146653
Macquarie,UNREGULATED RIVER,80AL716630,UNREG,RECREATION - LOW SECURITY,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,B2,149.5884807,-33.41383939
Macquarie,DOMESTIC AND STOCK,80AL716640,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,J,149.5951417,-33.35888084
Macquarie,UNREGULATED RIVER,80AL716641,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,14,J,149.5951417,-33.35888084
Macquarie,UNREGULATED RIVER,80AL716677,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,10,W,149.4111814,-33.3077587
Macquarie,DOMESTIC AND STOCK,80AL716685,UNREG,IRRIGATION,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,I,149.5989094,-33.4939325
Macquarie,UNREGULATED RIVER,80AL716686,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,304,I,149.5989094,-33.4939325
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716717,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,147.814389,-30.82570586
Macquarie,UNREGULATED RIVER,80AL716718,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,48,I,147.814389,-30.82570586
Macquarie,UNREGULATED RIVER,80AL716751,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,32,I,149.3912297,-32.50644908
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716755,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,149.3325088,-32.42796379
Macquarie,UNREGULATED RIVER,80AL716756,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,360,I,149.3325088,-32.42796379
Macquarie,DOMESTIC AND STOCK,80AL716758,UNREG,IRRIGATION,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,I,149.6521566,-32.64617179
Macquarie,UNREGULATED RIVER,80AL716759,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,20,I,149.6521566,-32.64617179
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL716783,UNREG,DOMESTIC,DOMESTIC AND STOCK[DOMESTIC],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,2,J,149.6368668,-32.53398987
Macquarie,UNREGULATED RIVER,80AL716784,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,10,J,149.6368668,-32.53398987
Macquarie,UNREGULATED RIVER,80AL716821,UNREG,INDUSTRIAL,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,8,E,149.981862,-33.34887112
Macquarie,UNREGULATED RIVER,80AL716823,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,36,I,149.8756991,-32.98383374
Macquarie,UNREGULATED RIVER,80AL716835,UNREG,MINING,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,25,H,150.0644323,-33.27944758
Macquarie,UNREGULATED RIVER,80AL716978,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,93,I,147.4966239,-31.57376265
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716990,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,147.6915761,-31.7344055
Macquarie,UNREGULATED RIVER,80AL716991,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,75,I,147.6915761,-31.7344055
Macquarie,DOMESTIC AND STOCK,80AL716994,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,6,J,147.6554694,-31.69833574
Macquarie,UNREGULATED RIVER,80AL716995,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,729,J,147.6554694,-31.69833574
Macquarie,UNREGULATED RIVER,80AL716997,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,225,W,148.1386359,-32.25930745
Macquarie,UNREGULATED RIVER,80AL717003,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,93,W,147.4886738,-31.55944267
Macquarie,DOMESTIC AND STOCK[STOCK],80AL717016,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,149.8040376,-33.75057866
Macquarie,UNREGULATED RIVER,80AL717017,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,25,I,149.8040376,-33.75057866
Macquarie,UNREGULATED RIVER,80AL717021,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,25,I,149.7070817,-33.63875794
Macquarie,UNREGULATED RIVER,80AL717023,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,63,I,149.5496413,-33.76445225
Macquarie,UNREGULATED RIVER,80AL717031,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,16,I,149.6390264,-33.66210582
Macquarie,UNREGULATED RIVER,80AL717041,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,53,I,149.6709534,-33.65949421
Macquarie,UNREGULATED RIVER,80AL717058,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,72,I,149.6094485,-33.57029824
Macquarie,DOMESTIC AND STOCK[STOCK],80AL717070,UNREG,IRRIGATION,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,4,I,149.837284,-33.66233125
Macquarie,UNREGULATED RIVER,80AL717071,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,63,I,149.837284,-33.66233125
Macquarie,UNREGULATED RIVER,80AL717076,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,24,I,149.6117108,-33.53438312
Macquarie,UNREGULATED RIVER,80AL717078,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,44,I,149.60987,-33.70882627
Macquarie,DOMESTIC AND STOCK,80AL717128,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,6,J,147.1515052,-31.34680874
Macquarie,UNREGULATED RIVER,80AL717129,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,75,J,147.1515052,-31.34680874
Macquarie,UNREGULATED RIVER,80AL717138,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,20,I,146.9650485,-30.74787455
Macquarie,UNREGULATED RIVER,80AL717142,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,60,I,146.1609793,-30.05302898
Macquarie,UNREGULATED RIVER,80AL717149,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,72,I,146.1609793,-30.05302898
Macquarie,UNREGULATED RIVER,80AL717174,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,38,I,148.9115964,-33.12460659
Macquarie,UNREGULATED RIVER,80AL717195,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,62,I,148.8653583,-33.02082523
Macquarie,UNREGULATED RIVER,80AL717197,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,111,I,149.0498815,-33.2907426
Macquarie,DOMESTIC AND STOCK,80AL717199,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,6,J,149.0064053,-33.27549245
Macquarie,UNREGULATED RIVER,80AL717200,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,18,J,149.0064053,-33.27549245
Macquarie,UNREGULATED RIVER,80AL717208,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,128,I,148.9987022,-33.29173269
Macquarie,UNREGULATED RIVER,80AL717210,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,26,I,148.8786847,-33.10108658
Macquarie,UNREGULATED RIVER,80AL717212,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,195,I,149.0180991,-33.31620475
Macquarie,DOMESTIC AND STOCK,80AL717214,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,J,149.0214293,-33.31511358
Macquarie,UNREGULATED RIVER,80AL717215,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,30,J,149.0214293,-33.31511358
Macquarie,DOMESTIC AND STOCK,80AL717221,UNREG,AUGMENTATION,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,L,149.0215913,-33.31133893
Macquarie,UNREGULATED RIVER,80AL717222,UNREG,AUGMENTATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,42,L,149.0215913,-33.31133893
Macquarie,UNREGULATED RIVER,80AL717233,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,36,I,149.027768,-33.31980276
Macquarie,DOMESTIC AND STOCK[TOWN WATER SUPPLY],80AL717235,UNREG,TOWN WATER SUPPLY,DOMESTIC AND STOCK[TOWN WATER SUPPLY],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,100,A,148.971086,-33.18786371
Macquarie,UNREGULATED RIVER,80AL717246,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,170,I,148.9873592,-33.25587549
Macquarie,UNREGULATED RIVER,80AL717405,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,9,I,149.0331353,-33.32007345
Macquarie,UNREGULATED RIVER,80AL717407,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,22,I,149.0070345,-33.32390483
Macquarie,DOMESTIC AND STOCK[STOCK],80AL717427,UNREG,STOCK,DOMESTIC AND STOCK[STOCK],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,12,C,149.0079646,-33.25814112
Macquarie,UNREGULATED RIVER,80AL717432,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,9,I,149.4877644,-32.65518908
Macquarie,UNREGULATED RIVER,80AL717460,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,21,I,148.6570735,-32.63865655
Macquarie,UNREGULATED RIVER,80AL717463,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,160,I,148.6748381,-32.62235735
Macquarie,DOMESTIC AND STOCK[TOWN WATER SUPPLY],80AL717465,UNREG,TOWN WATER SUPPLY,DOMESTIC AND STOCK[TOWN WATER SUPPLY],MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,102,A,148.6574771,-32.74302187
Macquarie,UNREGULATED RIVER,80AL717486,UNREG,CONSERVATION OF WATER,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,66,W,148.7628803,-32.96478661
Macquarie,UNREGULATED RIVER,80AL717504,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,200,I,148.7122922,-32.5522084
Macquarie,UNREGULATED RIVER,80AL717531,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,23,I,149.5395236,-33.49625536
Macquarie,UNREGULATED RIVER,80AL717536,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,73,I,149.3497486,-33.60536699
Macquarie,UNREGULATED RIVER,80AL717584,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,9,I,149.4819849,-33.53351493
Macquarie,DOMESTIC AND STOCK,80AL717590,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,J,149.3520139,-33.62823407
Macquarie,UNREGULATED RIVER,80AL717591,UNREG,DOMESTIC,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,44,J,149.3520139,-33.62823407
Macquarie,UNREGULATED RIVER,80AL717595,UNREG,IRRIGATION,UNREGULATED RIVER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,90,I,149.3913112,-33.52863889
Macquarie,DOMESTIC AND STOCK,80AL717597,UNREG,DOMESTIC,DOMESTIC AND STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,5,J,149.5453598,-33.61012972
