Basin_name,Category,AL,Water Type,purpose_des,WSP,WS,Share Component,Long,Lat
Macquarie,UNREGULATED RIVER,80AL716580,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,123,149.611289,-33.467768
Macquarie,UNREGULATED RIVER,80AL716582,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,123,149.598423,-33.440755
Macquarie,UNREGULATED RIVER,80AL716584,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,48,149.436747,-33.33679
Macquarie,UNREGULATED RIVER,80AL716586,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,75,149.612012,-33.464171
Macquarie,UNREGULATED RIVER,80AL716588,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,115,149.596746,-33.432083
Macquarie,UNREGULATED RIVER,80AL716590,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,24,149.611788,-33.465307
Macquarie,UNREGULATED RIVER,80AL716592,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,12,149.489757,-33.158592
Macquarie,UNREGULATED RIVER,80AL716594,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,90,149.595994,-33.447954
Macquarie,UNREGULATED RIVER,80AL716596,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,4,149.588611,-33.413306
Macquarie,UNREGULATED RIVER,80AL716598,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,20,149.601867,-33.488886
Macquarie,UNREGULATED RIVER,80AL716600,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,8,149.378348,-33.273882
Macquarie,UNREGULATED RIVER,80AL716602,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,66,149.597624,-33.450014
Macquarie,UNREGULATED RIVER,80AL716604,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,135,149.52344,-33.385536
Macquarie,UNREGULATED RIVER,80AL716606,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,30,149.431598,-33.335103
Macquarie,UNREGULATED RIVER,80AL716608,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,54,149.525046,-33.37026
Macquarie,UNREGULATED RIVER,80AL716610,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,8,149.598007,-33.441174
Macquarie,UNREGULATED RIVER,80AL716612,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,25,149.596377,-33.484187
Macquarie,UNREGULATED RIVER,80AL716617,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,110,149.611502,-33.466473
Macquarie,UNREGULATED RIVER,80AL716619,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,166,149.59649,-33.429737
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716621,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,4,149.596513,-33.435877
Macquarie,UNREGULATED RIVER,80AL716622,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,12,149.596513,-33.435877
Macquarie,UNREGULATED RIVER,80AL716624,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,25,149.512856,-33.387592
Macquarie,UNREGULATED RIVER,80AL716626,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,24,149.604295,-33.492535
Macquarie,UNREGULATED RIVER,80AL716632,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,24,149.578431,-33.387461
Macquarie,DOMESTIC AND STOCK,80AL716634,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,5,149.614879,-33.47319
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL716636,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,1,149.382049,-33.272142
Macquarie,UNREGULATED RIVER,80AL716638,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,17,149.435306,-33.335718
Macquarie,UNREGULATED RIVER,80AL716643,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,96,149.597846,-33.437677
Macquarie,DOMESTIC AND STOCK,80AL716645,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,5,149.611935,-33.464845
Macquarie,UNREGULATED RIVER,80AL716647,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,240,149.605605,-33.458127
Macquarie,DOMESTIC AND STOCK,80AL716649,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,5,149.6169526,-33.4942493
Macquarie,UNREGULATED RIVER,80AL716650,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,240,149.6169526,-33.4942493
Macquarie,UNREGULATED RIVER,80AL716652,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,104,149.603463,-33.456461
Macquarie,DOMESTIC AND STOCK,80AL716654,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,3,149.604146,-33.456948
Macquarie,UNREGULATED RIVER,80AL716655,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,104,149.604146,-33.456948
Macquarie,UNREGULATED RIVER,80AL716657,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,270,149.598818,-33.452462
Macquarie,UNREGULATED RIVER,80AL716659,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,2,149.6288771,-33.4023854
Macquarie,UNREGULATED RIVER,80AL716661,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,2,149.6271059,-33.40318029
Macquarie,DOMESTIC AND STOCK,80AL716663,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,1,149.4563474,-33.3019441
Macquarie,UNREGULATED RIVER,80AL716667,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,10,149.439286,-33.339387
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716673,UNREG,STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,4,149.279647,-33.028166
Macquarie,UNREGULATED RIVER,80AL716675,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,20,149.405095,-33.305959
Macquarie,UNREGULATED RIVER,80AL716679,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,40,149.40414,-33.219692
Macquarie,DOMESTIC AND STOCK,80AL716681,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,5,149.503726,-33.210076
Macquarie,UNREGULATED RIVER,80AL716683,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,152,149.5907231,-33.47926621
Macquarie,UNREGULATED RIVER,80AL716688,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,176,149.572391,-33.398728
Macquarie,UNREGULATED RIVER,80AL716690,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MACQUARIE RIVER ABOVE BURRENDONG WATER SOURCE,176,149.573427,-33.398656
Macquarie,UNREGULATED RIVER,80AL716712,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,57,147.997041,-31.607311
Macquarie,DOMESTIC AND STOCK,80AL716721,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,6,147.845045,-31.146033
Macquarie,UNREGULATED RIVER,80AL716722,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,183,147.845045,-31.146033
Macquarie,DOMESTIC AND STOCK,80AL716724,UNREG,STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,6,147.873013,-31.445975
Macquarie,UNREGULATED RIVER,80AL716725,UNREG,STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,183,147.873013,-31.445975
Macquarie,UNREGULATED RIVER,80AL716730,UNREG,CONSERVATION OF WATER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,2000,148.0838701,-31.65371696
Macquarie,DOMESTIC AND STOCK,80AL716732,UNREG,STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,6,147.8681725,-30.91841267
Macquarie,UNREGULATED RIVER,80AL716733,UNREG,STOCK,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,155,147.8681725,-30.91841267
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL716735,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,2,147.864945,-31.322808
Macquarie,UNREGULATED RIVER,80AL716738,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARTHAGUY CREEK WATER SOURCE,1686,147.66661,-30.421769
Macquarie,UNREGULATED RIVER,80AL716743,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARYVALE GEURIE CREEK WATER SOURCE,599,148.814474,-32.431553
Macquarie,UNREGULATED RIVER,80AL716745,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARYVALE GEURIE CREEK WATER SOURCE,3,148.8203201,-32.38340812
Macquarie,DOMESTIC AND STOCK,80AL716747,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,MARYVALE GEURIE CREEK WATER SOURCE,2,148.6257878,-32.30065958
Macquarie,UNREGULATED RIVER,80AL716749,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,LOWER TALBRAGAR RIVER WATER SOURCE,98,148.62408,-32.195951
Macquarie,DOMESTIC AND STOCK[DOMESTIC],80AL716753,UNREG,DOMESTIC,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,PIAMBONG CREEK WATER SOURCE,1,149.887874,-32.817219
Macquarie,UNREGULATED RIVER,80AL716761,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,PIAMBONG CREEK WATER SOURCE,40,149.61204,-32.633212
Macquarie,UNREGULATED RIVER,80AL716763,UNREG,IRRIGATION,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,PIAMBONG CREEK WATER SOURCE,348,149.6074091,-32.59637126
Macquarie,DOMESTIC AND STOCK[STOCK],80AL716766,UNREG,CONSERVATION OF WATER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,PIAMBONG CREEK WATER SOURCE,4,149.5070497,-32.58314903
Macquarie,UNREGULATED RIVER,80AL716767,UNREG,CONSERVATION OF WATER,MACQUARIE BOGAN UNREGULATED AND ALLUVIAL WATER SOURCES 2012,PIAMBONG CREEK WATER SOURCE,14,149.5070497,-32.58314903
